"dept_name","gender","emp_no","from_date","to_date","calendar_year","salary","active"
"Research","M",111538,"1994-01-14","1999-01-13","1999",83393,1
"Research","M",111538,"1994-01-14","1999-01-13","2000",82593,0
"Research","M",111538,"1994-01-14","1999-01-13","2000",84193,0
"Research","M",111538,"1994-01-14","1999-01-13","2000",83393,0
"Research","F",111539,"1994-06-13","2001-06-11","1990",65737,0
"Research","F",111539,"1994-06-13","2001-06-11","1990",65012,0
"Research","F",111539,"1994-06-13","2001-06-11","1990",66462,0
"Research","F",111539,"1994-06-13","2001-06-11","1991",65012,0
"Research","F",111539,"1994-06-13","2001-06-11","1991",65737,0
"Research","F",111539,"1994-06-13","2001-06-11","1991",66462,0
"Research","F",111539,"1994-06-13","2001-06-11","1992",65737,0
"Research","F",111539,"1994-06-13","2001-06-11","1992",65012,0
"Research","F",111539,"1994-06-13","2001-06-11","1992",66462,0
"Research","F",111539,"1994-06-13","2001-06-11","1993",65012,0
"Research","F",111539,"1994-06-13","2001-06-11","1993",65737,0
"Research","F",111539,"1994-06-13","2001-06-11","1993",66462,0
"Research","F",111539,"1994-06-13","2001-06-11","1994",65012,1
"Research","F",111539,"1994-06-13","2001-06-11","1994",66462,1
"Research","F",111539,"1994-06-13","2001-06-11","1994",65737,1
"Research","F",111539,"1994-06-13","2001-06-11","1995",65737,1
"Research","F",111539,"1994-06-13","2001-06-11","1995",66462,1
"Research","F",111539,"1994-06-13","2001-06-11","1995",65012,1
"Research","F",111539,"1994-06-13","2001-06-11","1996",65737,1
"Research","F",111539,"1994-06-13","2001-06-11","1996",65012,1
"Research","F",111539,"1994-06-13","2001-06-11","1996",66462,1
"Research","F",111539,"1994-06-13","2001-06-11","1997",65012,1
"Research","F",111539,"1994-06-13","2001-06-11","1997",65737,1
"Research","F",111539,"1994-06-13","2001-06-11","1997",66462,1
"Research","F",111539,"1994-06-13","2001-06-11","1998",66462,1
"Research","F",111539,"1994-06-13","2001-06-11","1998",65737,1
"Research","F",111539,"1994-06-13","2001-06-11","1998",65012,1
"Research","F",111539,"1994-06-13","2001-06-11","1999",65012,1
"Research","F",111539,"1994-06-13","2001-06-11","1999",66462,1
"Research","F",111539,"1994-06-13","2001-06-11","1999",65737,1
"Research","F",111539,"1994-06-13","2001-06-11","2000",65012,1
"Research","F",111539,"1994-06-13","2001-06-11","2000",66462,1
"Research","F",111539,"1994-06-13","2001-06-11","2000",65737,1
"Research","F",111540,"1993-05-04","1998-05-03","1990",67187,0
"Research","F",111540,"1993-05-04","1998-05-03","1991",67187,0
"Research","F",111540,"1993-05-04","1998-05-03","1992",67187,0
"Research","F",111540,"1993-05-04","1998-05-03","1993",67187,1
"Research","F",111540,"1993-05-04","1998-05-03","1994",67187,1
"Research","F",111540,"1993-05-04","1998-05-03","1995",67187,1
"Research","F",111540,"1993-05-04","1998-05-03","1996",67187,1
"Research","F",111540,"1993-05-04","1998-05-03","1997",67187,1
"Research","F",111540,"1993-05-04","1998-05-03","1998",67187,1
"Research","F",111540,"1993-05-04","1998-05-03","1999",67187,0
"Research","F",111540,"1993-05-04","1998-05-03","2000",67187,0
"Research","M",111541,"1996-03-26","2001-03-25","1990",80993,0
"Research","M",111541,"1996-03-26","2001-03-25","1990",79393,0
"Research","M",111541,"1996-03-26","2001-03-25","1990",80193,0
"Research","M",111541,"1996-03-26","2001-03-25","1991",80193,0
"Research","M",111541,"1996-03-26","2001-03-25","1991",80993,0
"Research","M",111541,"1996-03-26","2001-03-25","1991",79393,0
"Research","M",111541,"1996-03-26","2001-03-25","1992",80193,0
"Research","M",111541,"1996-03-26","2001-03-25","1992",79393,0
"Research","M",111541,"1996-03-26","2001-03-25","1992",80993,0
"Research","M",111541,"1996-03-26","2001-03-25","1993",79393,0
"Research","M",111541,"1996-03-26","2001-03-25","1993",80993,0
"Research","M",111541,"1996-03-26","2001-03-25","1993",80193,0
"Research","M",111541,"1996-03-26","2001-03-25","1994",80993,0
"Research","M",111541,"1996-03-26","2001-03-25","1994",79393,0
"Research","M",111541,"1996-03-26","2001-03-25","1994",80193,0
"Research","M",111541,"1996-03-26","2001-03-25","1995",80993,0
"Research","M",111541,"1996-03-26","2001-03-25","1995",80193,0
"Research","M",111541,"1996-03-26","2001-03-25","1995",79393,0
"Research","M",111541,"1996-03-26","2001-03-25","1996",80993,1
"Research","M",111541,"1996-03-26","2001-03-25","1996",79393,1
"Research","M",111541,"1996-03-26","2001-03-25","1996",80193,1
"Research","M",111541,"1996-03-26","2001-03-25","1997",80193,1
"Research","M",111541,"1996-03-26","2001-03-25","1997",80993,1
"Research","M",111541,"1996-03-26","2001-03-25","1997",79393,1
"Research","M",111541,"1996-03-26","2001-03-25","1998",79393,1
"Research","M",111541,"1996-03-26","2001-03-25","1998",80993,1
"Research","M",111541,"1996-03-26","2001-03-25","1998",80193,1
"Research","M",111541,"1996-03-26","2001-03-25","1999",79393,1
"Research","M",111541,"1996-03-26","2001-03-25","1999",80993,1
"Research","M",111541,"1996-03-26","2001-03-25","1999",80193,1
"Research","M",111541,"1996-03-26","2001-03-25","2000",79393,1
"Research","M",111541,"1996-03-26","2001-03-25","2000",80993,1
"Research","M",111541,"1996-03-26","2001-03-25","2000",80193,1
"Research","M",111542,"1995-07-19","1999-06-15","1990",82593,0
"Research","M",111542,"1995-07-19","1999-06-15","1990",81793,0
"Research","M",111542,"1995-07-19","1999-06-15","1990",83393,0
"Research","M",111542,"1995-07-19","1999-06-15","1991",81793,0
"Research","M",111542,"1995-07-19","1999-06-15","1991",82593,0
"Research","M",111542,"1995-07-19","1999-06-15","1991",83393,0
"Research","M",111542,"1995-07-19","1999-06-15","1992",82593,0
"Research","M",111542,"1995-07-19","1999-06-15","1992",81793,0
"Research","M",111542,"1995-07-19","1999-06-15","1992",83393,0
"Research","M",111542,"1995-07-19","1999-06-15","1993",81793,0
"Research","M",111542,"1995-07-19","1999-06-15","1993",82593,0
"Research","M",111542,"1995-07-19","1999-06-15","1993",83393,0
"Research","M",111542,"1995-07-19","1999-06-15","1994",81793,0
"Research","M",111542,"1995-07-19","1999-06-15","1994",83393,0
"Research","M",111542,"1995-07-19","1999-06-15","1994",82593,0
"Research","M",111542,"1995-07-19","1999-06-15","1995",82593,1
"Research","M",111542,"1995-07-19","1999-06-15","1995",83393,1
"Research","M",111542,"1995-07-19","1999-06-15","1995",81793,1
"Research","M",111542,"1995-07-19","1999-06-15","1996",82593,1
"Research","M",111542,"1995-07-19","1999-06-15","1996",81793,1
"Research","M",111542,"1995-07-19","1999-06-15","1996",83393,1
"Research","M",111542,"1995-07-19","1999-06-15","1997",81793,1
"Research","M",111542,"1995-07-19","1999-06-15","1997",82593,1
"Research","M",111542,"1995-07-19","1999-06-15","1997",83393,1
"Research","M",111542,"1995-07-19","1999-06-15","1998",83393,1
"Research","M",111542,"1995-07-19","1999-06-15","1998",82593,1
"Research","M",111542,"1995-07-19","1999-06-15","1998",81793,1
"Research","M",111542,"1995-07-19","1999-06-15","1999",81793,1
"Research","M",111542,"1995-07-19","1999-06-15","1999",83393,1
"Research","M",111542,"1995-07-19","1999-06-15","1999",82593,1
"Research","M",111542,"1995-07-19","1999-06-15","2000",81793,0
"Research","M",111542,"1995-07-19","1999-06-15","2000",83393,0
"Research","M",111542,"1995-07-19","1999-06-15","2000",82593,0
"Research","M",111543,"1997-06-12","2003-06-11","1990",84193,0
"Research","M",111543,"1997-06-12","2003-06-11","1991",84193,0
"Research","M",111543,"1997-06-12","2003-06-11","1992",84193,0
"Research","M",111543,"1997-06-12","2003-06-11","1993",84193,0
"Research","M",111543,"1997-06-12","2003-06-11","1994",84193,0
"Research","M",111543,"1997-06-12","2003-06-11","1995",84193,0
"Research","M",111543,"1997-06-12","2003-06-11","1996",84193,0
"Research","M",111543,"1997-06-12","2003-06-11","1997",84193,1
"Research","M",111543,"1997-06-12","2003-06-11","1998",84193,1
"Research","M",111543,"1997-06-12","2003-06-11","1999",84193,1
"Research","M",111543,"1997-06-12","2003-06-11","2000",84193,1
"Research","M",111544,"1993-06-20","1999-06-19","1990",86593,0
"Research","M",111544,"1993-06-20","1999-06-19","1990",84993,0
"Research","M",111544,"1993-06-20","1999-06-19","1990",85793,0
"Research","M",111544,"1993-06-20","1999-06-19","1991",85793,0
"Research","M",111544,"1993-06-20","1999-06-19","1991",86593,0
"Research","M",111544,"1993-06-20","1999-06-19","1991",84993,0
"Research","M",111544,"1993-06-20","1999-06-19","1992",85793,0
"Research","M",111544,"1993-06-20","1999-06-19","1992",84993,0
"Research","M",111544,"1993-06-20","1999-06-19","1992",86593,0
"Research","M",111544,"1993-06-20","1999-06-19","1993",84993,1
"Research","M",111544,"1993-06-20","1999-06-19","1993",86593,1
"Research","M",111544,"1993-06-20","1999-06-19","1993",85793,1
"Research","M",111544,"1993-06-20","1999-06-19","1994",86593,1
"Research","M",111544,"1993-06-20","1999-06-19","1994",84993,1
"Research","M",111544,"1993-06-20","1999-06-19","1994",85793,1
"Research","M",111544,"1993-06-20","1999-06-19","1995",86593,1
"Research","M",111544,"1993-06-20","1999-06-19","1995",85793,1
"Research","M",111544,"1993-06-20","1999-06-19","1995",84993,1
"Research","M",111544,"1993-06-20","1999-06-19","1996",86593,1
"Research","M",111544,"1993-06-20","1999-06-19","1996",84993,1
"Research","M",111544,"1993-06-20","1999-06-19","1996",85793,1
"Research","M",111544,"1993-06-20","1999-06-19","1997",85793,1
"Research","M",111544,"1993-06-20","1999-06-19","1997",86593,1
"Research","M",111544,"1993-06-20","1999-06-19","1997",84993,1
"Research","M",111544,"1993-06-20","1999-06-19","1998",84993,1
"Research","M",111544,"1993-06-20","1999-06-19","1998",86593,1
"Research","M",111544,"1993-06-20","1999-06-19","1998",85793,1
"Research","M",111544,"1993-06-20","1999-06-19","1999",84993,1
"Research","M",111544,"1993-06-20","1999-06-19","1999",86593,1
"Research","M",111544,"1993-06-20","1999-06-19","1999",85793,1
"Research","M",111544,"1993-06-20","1999-06-19","2000",84993,0
"Research","M",111544,"1993-06-20","1999-06-19","2000",86593,0
"Research","M",111544,"1993-06-20","1999-06-19","2000",85793,0
"Research","F",111545,"1999-05-29","1999-01-01","1990",75432,0
"Research","F",111545,"1999-05-29","1999-01-01","1990",71564,0
"Research","F",111545,"1999-05-29","1999-01-01","1990",77584,0
"Research","F",111545,"1999-05-29","1999-01-01","1991",71564,0
"Research","F",111545,"1999-05-29","1999-01-01","1991",75432,0
"Research","F",111545,"1999-05-29","1999-01-01","1991",77584,0
"Research","F",111545,"1999-05-29","1999-01-01","1992",75432,0
"Research","F",111545,"1999-05-29","1999-01-01","1992",71564,0
"Research","F",111545,"1999-05-29","1999-01-01","1992",77584,0
"Research","F",111545,"1999-05-29","1999-01-01","1993",71564,0
"Research","F",111545,"1999-05-29","1999-01-01","1993",75432,0
"Research","F",111545,"1999-05-29","1999-01-01","1993",77584,0
"Research","F",111545,"1999-05-29","1999-01-01","1994",71564,0
"Research","F",111545,"1999-05-29","1999-01-01","1994",77584,0
"Research","F",111545,"1999-05-29","1999-01-01","1994",75432,0
"Research","F",111545,"1999-05-29","1999-01-01","1995",75432,0
"Research","F",111545,"1999-05-29","1999-01-01","1995",77584,0
"Research","F",111545,"1999-05-29","1999-01-01","1995",71564,0
"Research","F",111545,"1999-05-29","1999-01-01","1996",75432,0
"Research","F",111545,"1999-05-29","1999-01-01","1996",71564,0
"Research","F",111545,"1999-05-29","1999-01-01","1996",77584,0
"Research","F",111545,"1999-05-29","1999-01-01","1997",71564,0
"Research","F",111545,"1999-05-29","1999-01-01","1997",75432,0
"Research","F",111545,"1999-05-29","1999-01-01","1997",77584,0
"Research","F",111545,"1999-05-29","1999-01-01","1998",77584,0
"Research","F",111545,"1999-05-29","1999-01-01","1998",75432,0
"Research","F",111545,"1999-05-29","1999-01-01","1998",71564,0
"Research","F",111545,"1999-05-29","1999-01-01","1999",71564,1
"Research","F",111545,"1999-05-29","1999-01-01","1999",77584,1
"Research","F",111545,"1999-05-29","1999-01-01","1999",75432,1
"Research","F",111545,"1999-05-29","1999-01-01","2000",71564,0
"Research","F",111545,"1999-05-29","1999-01-01","2000",77584,0
"Research","F",111545,"1999-05-29","1999-01-01","2000",75432,0
"Customer Service","F",111692,"1991-05-20","2001-12-28","1990",55108,0
"Customer Service","F",111692,"1991-05-20","2001-12-28","1990",64553,0
"Customer Service","F",111692,"1991-05-20","2001-12-28","1990",66715,0
"Customer Service","F",111692,"1991-05-20","2001-12-28","1990",58465,0
"Customer Service","F",111692,"1991-05-20","2001-12-28","1990",73953,0
"Customer Service","F",111692,"1991-05-20","2001-12-28","1990",62541,0
"Customer Service","F",111692,"1991-05-20","2001-12-28","1990",69217,0
"Customer Service","F",111692,"1991-05-20","2001-12-28","1990",58423,0
"Customer Service","F",111692,"1991-05-20","2001-12-28","1990",72573,0
"Customer Service","F",111692,"1991-05-20","2001-12-28","1990",62441,0
"Customer Service","F",111692,"1991-05-20","2001-12-28","1990",54618,0
"Customer Service","F",111692,"1991-05-20","2001-12-28","1990",72421,0
"Customer Service","F",111692,"1991-05-20","2001-12-28","1991",64553,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1991",62441,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1991",58423,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1991",62541,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1991",58465,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1991",55108,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1991",73953,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1991",69217,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1991",54618,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1991",66715,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1991",72573,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1991",72421,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1992",73953,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1992",66715,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1992",62441,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1992",58423,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1992",55108,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1992",54618,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1992",58465,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1992",62541,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1992",64553,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1992",72421,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1992",72573,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1992",69217,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1993",54618,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1993",58423,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1993",69217,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1993",73953,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1993",58465,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1993",72421,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1993",64553,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1993",62541,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1993",55108,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1993",62441,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1993",72573,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1993",66715,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1994",72573,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1994",62441,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1994",72421,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1994",69217,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1994",64553,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1994",62541,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1994",66715,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1994",58465,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1994",73953,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1994",54618,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1994",55108,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1994",58423,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1995",58423,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1995",73953,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1995",64553,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1995",72421,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1995",72573,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1995",69217,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1995",62541,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1995",66715,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1995",58465,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1995",54618,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1995",55108,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1995",62441,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1996",72421,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1996",55108,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1996",54618,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1996",58465,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1996",58423,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1996",62441,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1996",62541,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1996",64553,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1996",66715,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1996",69217,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1996",72573,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1996",73953,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1997",54618,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1997",58423,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1997",55108,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1997",64553,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1997",72573,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1997",72421,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1997",73953,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1997",58465,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1997",62541,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1997",66715,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1997",69217,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1997",62441,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1998",69217,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1998",72421,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1998",66715,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1998",62441,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1998",62541,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1998",55108,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1998",54618,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1998",58465,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1998",73953,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1998",72573,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1998",58423,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1998",64553,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1999",66715,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1999",69217,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1999",64553,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1999",72573,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1999",54618,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1999",58465,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1999",62441,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1999",55108,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1999",58423,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1999",72421,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1999",62541,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","1999",73953,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","2000",72573,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","2000",64553,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","2000",62541,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","2000",58423,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","2000",62441,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","2000",73953,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","2000",55108,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","2000",58465,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","2000",54618,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","2000",66715,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","2000",69217,1
"Customer Service","F",111692,"1991-05-20","2001-12-28","2000",72421,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1990",57946,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1990",58189,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1990",44026,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1990",49770,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1990",48181,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1990",48273,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1990",48315,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1990",48079,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1990",51900,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1990",54187,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1990",54138,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1990",52121,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1990",54183,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1991",48273,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1991",52121,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1991",51900,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1991",44026,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1991",48181,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1991",49770,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1991",48079,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1991",48315,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1991",58189,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1991",57946,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1991",54183,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1991",54138,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1991",54187,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1992",51900,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1992",49770,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1992",54138,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1992",48079,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1992",44026,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1992",48315,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1992",54187,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1992",58189,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1992",52121,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1992",48181,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1992",57946,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1992",48273,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1992",54183,0
"Customer Service","F",111784,"1993-02-10","1997-02-09","1993",52121,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1993",54183,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1993",48181,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1993",57946,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1993",44026,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1993",54187,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1993",54138,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1993",51900,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1993",48315,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1993",49770,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1993",48079,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1993",58189,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1993",48273,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1994",49770,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1994",48181,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1994",44026,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1994",48273,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1994",58189,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1994",57946,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1994",54183,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1994",54138,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1994",52121,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1994",51900,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1994",54187,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1994",48315,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1994",48079,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1995",58189,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1995",48273,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1995",48181,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1995",48079,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1995",44026,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1995",48315,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1995",49770,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1995",51900,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1995",52121,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1995",54187,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1995",54138,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1995",54183,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1995",57946,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1996",57946,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1996",48079,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1996",54187,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1996",48315,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1996",58189,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1996",52121,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1996",48273,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1996",48181,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1996",44026,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1996",54183,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1996",49770,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1996",51900,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1996",54138,1
"Customer Service","F",111784,"1993-02-10","1997-02-09","1997",44026,1
